TRA_ID,ATA_TEXTO
2362,buenas tardes tenga la bondad estoy regresando yo desde el sigsig en el sector de zhimbru un poco mas abajo hay una señor que esta prendiendo candela en la montana esta recien agarrandose y no se si puede coordinar con los bomberos del sigsig para que acudan a a ver alla. perdón. de zhimbru un poco mas hacia la union. en la via si junto a la via. vera un kilometro. como esta vestida la señor. su nombre ayúdeme. le coordino la emergencia estamos para servirle muchas gracias
2363,buenas tenga la bondad me puede ayudar con una ambulancia porfavor a la parroquia cumbe. al estadio que es lo que paso. su nombre ayúdeme. le coordino la emer no tiene un numero que pueda llamar. le coordino la emergencia estamos para servirle muchas gracias
2364,alo buenas noches hagame un favor necesito un patrullero aqui en la cristobal colon y miguel de cervantes. lo que pasa aqui es que hay un señor que nos esta sinceramente estropeando a todas las mujeres aqui. nos golpea. si no sea malito. señora lupe duran. ya gracias
2365,si alo buenas noches buenas noches hagame un favor vera le estoy llamando por que ahoritas esta aqui estan un grupo de muchachas de hombres y mujeres estan tomando aqui a lado de la iglesia de biblian. es la pedro argudo. oiga esque esta es la unica calle es la pedro argudo al lado de la iglesia por que no hay otra iglesia. no no es que la calle cañar queda al otro lado. no es la pedro argudo. ay me parece que debe ser esa no es al lado del parque ya le digo es en la iglesia por que es la unica iglesia que hay aqui. yolanda cardenas. la verdad es que no le puedo decir por que esta un grupo y estaran como unos 10 estan varias personas o 15 estan bastantes y estan tomando y estan con carros aqui. bueno muchas gracias hasta luego
2366,si buenos dias este hagame un favor este pasa que vienen a tomar aqui por lado de mi casa y hacen y estan haciendo un escandalo unas personas. son como 5 personas. exacto y ya les decimos que se retiren y estan mas majaderos mejor asi. es san jose de balzay sector la ignacio malo sector la dolorosa. frente masomenos a la escuela ignacio malo en el sector de la dolorosa san jose de balzay. si masomenos bueno ahi ya han de ver los señores que estan haciendo escandalo. eh ivan castro. ya muchas gracias muy amable
2367,como esta buenas noches le estoy desde aca desde vayas señor de flores. este la emergencia que estamos por aca en mas abajo del señor de la cruz de las flores la via que se va este a arriba a a la virgen de la nube a la al cerro. este que unos jovenes esta por aqui afuera de la casa haciendo mucha bulla. son como cuatro. si mas arriba baja por la cruz via legabuga. este geovany inga. ya por favor no me ayudeme por favor es que lo que pasa que no me dejan dormir. ya mucho trago por ahi ya gracias
2368,buenos dias este haganos un favor puede mandarnos un patrullero por aca por cristo rey por el parque cristo rey. la tomas de heroes y luis cordero entre francisco tamariz perdon. esque esta andando un shoro y esta metiendose a las tiendas a robar anda con un palo y cargado una mochila. esta de negro y con una mochila cargado una mochila esta de negro dice mi esposo que le ha visto metido en una tienda de aca abajo del parque cristo rey. nelly segovia. perdon. ya ya muchisimas gracias ya
2369,alo buenas noches. si hubo un accidente se volco una camioneta le saque al chofer y a dos pasajeros. si le saque al chofer el chofer esta acostado ahorita boca abajo contra un bordito asi medio alzado la cabeza no se si pueden enviar una ambulancia algo. mande. quillopongo del valle. quillopongo quillopongo del valle. mande. si si en la via principal del quillopungo a gualotay. mande. no no es que fue grave el accidente. no no yo no le corto yo no le corto por favor ayudeme. alo buenas noches. no. no no tengo. la 21. ya. doctor le transfiero la llamada de quillopungo del valle
2370,oiga la llamada es que estoy haciendo aqui en la don bosco digo aqui en en paute le estan golpeando a una mujer esta gritando aca oiga necesita ayuda. aqui en la don bosco aqui del terminal aca arribita nomas. de la don bosco avenida don bosco en la bajada que viene la principal de arriba. justo hay un parquesito aca. aqui en paute es. de la terminal siga la calle viene frente arriba al mercado. por aqui esta grintando una señora chica no se. no no es la don bosco la ciudadela don bosco por aca mas o menos. soy juan pintos pero no dara mi ape mi nombre no quiero meterme en problemas. gracias
2371,si buenas noches buenas. necesito una ambulancia. que am mi esposo tiene un dolor de estomago bien fuerte. por el apendecis 23. si. en santa ana. del valle. santa ana del valle en cuenca. santa ana del valle no han dicho santa ana del valle. la via de yendo para san bartolo pero no por no por gualaceo si no por viniendo por el valle. si la via a san bartolo. eh si el colegio daniel hermida. no si no que mas abajito. eh como. 3 kilometros. si via a zhilmar. via a zhilmar. cristian arevalo. pero via a zhitmal. estoy por desmayarme. ayudeme
2373,muy buenos días hágame un favor. quiero hacer una denuncia en este momento le viene a gritar a una señora el sobrino una persona de la tercera edad con intenciones de golpearla como puedo hacer. no yo salí y se largo. no no yo salí a defenderle a la señora y salió. pero es que el señor es sobrino de ella entonces lo que me dice el abogado para que sabemos dónde vive el señor y todo que por qué motivo mi ma ósea la señora la señora le cuida a la otra hermana de ella. le cuida así mismo una persona de la tercera edad entonces y que pasa que el señor ha venido a gritarle a la señora que que que le está cuidando es una señora que no le pueden dejar la puerta abierta por qué se va se pierde entonces la señora le cuida y todo y viene aquí a gritarle ósea y oímos que le grita le dice que el dia lunes le va a mandar presa por que le tiene a la tia escuchamos encerrada que le va a mandar presa por la dinapen entonces la señora está mal es una señora de tercera edad es sufre de la presión la señora esta super mal. pero sabemos dónde vive. es en ricaurte en la y. antonio ricicaurte y la y 7-18. si. entonces la juan pablo segundo pero es más arriba antes de llegar al local de eventos el sky. nancy pesantez. ya gracias
2374,buenas noches tenga la fineza le estoy llamando de aca de la ciudadela une. aquí hay un carro blanco parqueado junto a mi casa esta completamente vacio no hay per no hay nadie. mande. es un automovil un blanco. como es las placas mija viste parece que es acd 517 osea no se le ve perfectamente por que estan un poco medio borrosas tambien las placas. aqui en la calle une 3-94 y hernan cordero ya es mas de una hora de unos mas de una hora que han parqueado ahi el carro ahorita llega mija le enfoca pero no hay nadie en el carro. manuel tacuri. ya muy amable muchisimas gracias
2375,buenas tardes hágame un favor estoy en la parroquia de baños estamos aquí en fiestas lo que pasa es que la gente está mal enseñada y deja los carros por donde quiera está un tráfico que no tiene idea los buses no pueden pasar y quisiera que me ayuden con algún patrullero para que venga a poner alguna clase de orden. en el centro de baños en la plaza de baños. sí es que aquí está hecho un caos yo vivo por aquí y está súper congestionado. en cuánto tiempo llega. ya muchas gracias hasta luego
2376,si buenas tardes cómo está le estoy llamando de la ciudad de azogues mire señor aquí en el sector del camal hay un carro estacionado en la acera y no deja transitar a los peatones. a la vueltita del camal hay una curvita en toda la curva. varios vehiculos mal estacionados no dejan transitar a los peatones porque están parqueados en la acera. ya mi señor tenga la bondad que dejen transitar pues. ya mi señor
2377,señor muy buenas tarde hágame un favor tal vez me pueden ayudar con una grúa aquí hay un carro que está en la puerta de mi garaje y no puedo sacar mi auto. calle larga 2-68 y tomás ordoñez. a ver espérese le doy la placa abb-1983. plata es un aveo family. si. muy amable gracias
2378,buenas noches disculpe oiga señor policía es que llamaba de aquí del recinto la puntilla. oiga es que hay un chico que tiene un parlante en media calle oiga y hace una bullarada y no es ni fiesta está tomando con unos amigos y no deja ni dormir. aquí en toda la entrada al cementerio. si si en la troncal acá en la puntilla. toda la entrada del cementerio en la puntilla a dos cuadras en todas las dos cuadras ahí está en media calle ahí lo ven clarito está con parlante grandísimo que hace una bullarada. mi nombre carolina andrade. okey
2379,si como está muy buenas tardes. este tengo una pequeña emergencia aquí afuera. en checa. en la playa en la entrada del colegio de checa. sí. eh lo que pasa es que un señor hace un tiempo le pinte un carro pero me está haciendo relajo por una pulida que yo le tengo que dar pero lamentablemente ya no tengo tiempo de hacerle pero el viene con muchas personas y está buscando la manera de dañar a mi carro mi carro está acá afuera parado y lamentablemente no he tenido dinero yo para arreglarle el motor y pasarle cuenca aire no sé el me siguió estoy viendo ahorita que está afuera parado es un carro un chevrolet monsa. le está buscando la manera de desquitarme porque yo no le di puliendo. mi nombre félix marcatamba. mi nombre es felix marcatamba. si no sea malito para que le saquen de aquí porque él está parado aquí y está mandando dos personas para acá dentro y no sé qué están haciendo
2380,como está buenas noches eh una unidad de transito por favor a la honduras y guatemala. eh un roce de un auto es un señor americano y hispano verdad si ecuatoriano. no no no nada de eso sino que el señor americano ósea tiene como tiene otra cultura ósea él quiere llamar propiamente a la policía para que pasen el reporte es de un roce de un auto aja. es un chevrolet y un hyundai. mande. si en la esquina. eh andrés abril. abril. listo gracias hasta luego
2381,si por favor aquí puede mandar un patrullero aquí en el parque de la calle nicanor cobos eh nicanor carios acá hay mucha gente que está por acá parado ahí fumando sus tonteras unos vagabundo que por favor mande un patrullero porque es un parque en una residencia privada y llegan ahí esa gente no saben como. en la nicanor cobos nicanor cobos. es la otra es la que llega al tope es la nicanor carpio subiendo por la nicanor escandon. ahí es el único parque que hay tiene en la mitad de la calle del del nicanor cobos. están como algunos ahí están fumando ahí todo eso ahí yo ya pase por ahí y realmente no. por favor se ve feo porque ahí hay niños y todo ahí imagínese hágame el favor. ya tenga un buen día gracias
